name,email,product,balance_due,country,add_card
Kim Molenaar,kim.molenaar@gmail.com,silver,49.98,NL,yes
Lynda Armstrong,lynda.armstrong@icloud.com,bronze,19.98,NZ,yes
Rogelio Domingo,rogelio.domingo@gmail.com,silver,99.96,ES,no
Stacey Cohen,scohen9273@icloud.com,silver,99.96,US,yes
Jane Reynolds,jane.reynolds@hotmail.com,silver,99.96,CA,yes
Josefina Andersson,jandersson78@gmail.com,bronze,39.96,SE,yes
Carrie Turner,carrie.turner@hotmail.com,iron,9.98,US,yes
Amanda Choi,amanda.choi@gmail.com,bronze,19.98,CA,yes
Bjorn van Breukelveen,bjorn.van.breukelveen@gmail.com,iron,9.98,NL,no
Yves Deschamps,yves.deschamps@protonmail.com,iron,9.98,FR,yes
Vince Hak,vince.hak@hotmail.com,iron,9.98,NL,yes
Fernando Castañeda,fernando.castaneda@hotmail.com,iron,9.98,MX,no
Folker Mosemann,folker.mosemann@protonmail.com,iron,9.98,DE,yes
Regine Mielcarek,regine.mielcarek@hotmail.com,iron,9.98,DE,yes
Eline Sitters,eline.sitters@yahoo.com,silver,49.98,NL,yes
Pier Giovine,pier.giovine@yahoo.com,iron,9.98,IT,yes
Pili Pedrero,pili.pedrero@yahoo.com,silver,49.98,GT,no
Jimena Bertrán,jimena.bertran@icloud.com,iron,9.98,GT,yes
Serafina Álvaro,serafina.alvaro@hotmail.com,iron,9.98,GT,no
William Bennett,william.bennett@hotmail.com,iron,9.98,CA,no
Lucas Gabriel Nascimento,lnascimento3607@outlook.com,bronze,39.96,BR,yes
Rosalía Baños,rbanos4211@outlook.com,bronze,39.96,ES,no
Samantha Bradshaw,sbradshaw7422@icloud.com,bronze,39.96,DK,no
Sarah Odom,sodom9580@outlook.com,bronze,39.96,AU,yes
Keith Holmes,kholmes9504@icloud.com,bronze,39.96,GB,yes
Misty Gaines,mgaines3752@gmail.com,bronze,39.96,US,yes
Lori Davis,lori.davis@yandex.com,iron,9.98,AU,no
Amber Boetet,amber.boetet@yahoo.com,iron,9.98,NL,yes
Lisa Jones,lisa.jones@gmail.com,iron,9.98,CA,yes
David Schultz,david.schultz@gmail.com,iron,9.98,CA,yes
Jorge Manso,jorge.manso@icloud.com,bronze,19.98,GT,yes
Katherine Burrows,katherine.burrows@hotmail.com,iron,9.98,GB,yes
Till Heuser,till.heuser@yandex.com,iron,9.98,DE,yes
Holly McDowall,holly.mcdowall@hotmail.com,bronze,19.98,NZ,yes
Henriette Techer,henriette.techer@hotmail.com,iron,9.98,FR,no
Hector Prieto,hector.prieto@yandex.com,iron,9.98,GT,yes
Giulietta Rensi,giulietta.rensi@yahoo.com,iron,9.98,IT,yes
Brittany Hayes,brittany.hayes@protonmail.com,iron,9.98,US,no
Sam Adryaens,sam.adryaens@protonmail.com,iron,9.98,NL,no
Anastasie Fernandez,anastasie.fernandez@yandex.com,iron,9.98,FR,yes
Matthew Williams,matthew.williams@outlook.com,silver,99.96,DK,yes
Lisa Thompson,lthompson161@hotmail.com,bronze,39.96,AU,yes
David Leonard,dleonard678@yahoo.com,silver,99.96,DK,yes
Teo Vives,teo.vives@gmail.com,iron,9.98,GT,yes
Cheryl Paton,cheryl.paton@hotmail.com,bronze,19.98,NZ,yes
Zofia Höfig,zofia.hofig@yandex.com,bronze,19.98,DE,yes
Angela Shaw,angela.shaw@yandex.com,iron,9.98,GB,yes
Amador Menchaca,amador.menchaca@yandex.com,iron,9.98,MX,yes
Raúl Pedrero,raul.pedrero@yahoo.com,bronze,19.98,GT,yes
Esmeralda de la Torre,esmeralda.de.la.torre@yandex.com,bronze,19.98,MX,yes
Alan Mason,alan.mason@icloud.com,bronze,39.96,NZ,yes
Javiera Grande,javiera.grande@yahoo.com,silver,99.96,AR,yes
Milagros Malo,milagros.malo@gmail.com,silver,99.96,AR,yes
Riley Procter,riley.procter@protonmail.com,bronze,19.98,NZ,yes
Charles Lévêque,charles.leveque@hotmail.com,iron,9.98,FR,yes
Andrew Alvarez,andrew.alvarez@gmail.com,bronze,19.98,US,yes
Gabor Vogt,gabor.vogt@yahoo.com,bronze,19.98,DE,yes
Petra Bender,petra.bender@yahoo.com,iron,9.98,DE,no
Lola Pozuelo,lola.pozuelo@gmail.com,silver,49.98,ES,yes
Anne-Katrin Gotthard,anne-katrin.gotthard@hotmail.com,bronze,19.98,DE,yes
Susan Davis,susan.davis@gmail.com,bronze,19.98,AU,yes
Sigfrido Moya,sigfrido.moya@icloud.com,silver,49.98,PA,yes
Tyler Lee,tyler.lee@hotmail.com,bronze,39.96,US,yes
Glenn Wilkinson,gwilkinson2364@hotmail.com,silver,99.96,GB,no
Tillmann Pärtzelt,tpartzelt6809@outlook.com,bronze,39.96,DE,yes
Clotilde Barrena,cbarrena4388@icloud.com,bronze,39.96,ES,yes
Earl Lee,earl.lee@icloud.com,iron,9.98,AU,yes
Mathew Webb,mathew.webb@gmail.com,bronze,19.98,NZ,yes
Augusto Gomis,augusto.gomis@icloud.com,silver,49.98,GT,yes
Salomón Real,salomon.real@yandex.com,bronze,19.98,ES,yes
Berend Fredriks,berend.fredriks@gmail.com,iron,9.98,NL,yes
Caitlin Browne,caitlin.browne@gmail.com,iron,9.98,NZ,no
Brianna McDowall,brianna.mcdowall@yandex.com,iron,9.98,NZ,yes
David Almanza,david.almanza@yahoo.com,bronze,19.98,MX,no
Octavio Contreras,octavio.contreras@icloud.com,bronze,19.98,MX,yes
Maria Hunter,maria.hunter@hotmail.com,bronze,19.98,US,yes
Fulvio Casini,fulvio.casini@icloud.com,gold,79.98,IT,yes
Florian de Graaf,florian.de.graaf@protonmail.com,bronze,19.98,NL,yes
Rosi Mülichen,rosi.mulichen@icloud.com,silver,49.98,DE,yes
Amparo Carretero,amparo.carretero@icloud.com,iron,9.98,PA,yes
Roberto Johnson,roberto.johnson@yahoo.com,iron,9.98,US,yes
Antonello Ferretti,antonello.ferretti@hotmail.com,iron,9.98,IT,yes
Dani Cortés,dani.cortes@hotmail.com,iron,9.98,PA,no
Bruce Juarez,bruce.juarez@protonmail.com,iron,9.98,US,yes
Serena Rosmini,serena.rosmini@yandex.com,iron,9.98,IT,yes
Hannah van Ooste,hannah.van.ooste@protonmail.com,iron,9.98,NL,yes
Capucine Leblanc,capucine.leblanc@icloud.com,iron,9.98,FR,yes
Pius Wilmsen,pius.wilmsen@gmail.com,iron,9.98,DE,yes
Joseph Wiggins,joseph.wiggins@yahoo.com,silver,99.96,DK,no
Pénélope Mace,penelope.mace@yandex.com,iron,9.98,FR,yes
Hailey Vrancken,hailey.vrancken@icloud.com,iron,9.98,NL,yes
Romeo Vecoli,romeo.vecoli@icloud.com,bronze,19.98,IT,yes
Jutta Conradi,jutta.conradi@gmail.com,iron,9.98,DE,yes
Yésica Cañellas,yesica.canellas@yahoo.com,iron,9.98,ES,yes
Cas Totwiller,cas.totwiller@icloud.com,bronze,19.98,NL,yes
Alejandro Montserrat,alejandro.montserrat@icloud.com,iron,9.98,ES,yes
Sarah Hawkins,sarah.hawkins@gmail.com,silver,49.98,AU,yes
Margret Löchel,margret.lochel@yandex.com,iron,9.98,DE,yes
Robert Schneider,robert.schneider@yandex.com,bronze,19.98,FR,yes
Damian Lee,damian.lee@yandex.com,iron,9.98,GB,yes
Florentina Manso,florentina.manso@hotmail.com,iron,9.98,CR,yes
Anastasie Poirier,anastasie.poirier@hotmail.com,silver,49.98,FR,yes
Serafín Bravo,serafin.bravo@protonmail.com,iron,9.98,MX,yes
Jeffrey Bryant,bluetiger1304@yahoo.com,bronze,39.96,CA,yes
Constanze Stahr,cstahr776@yahoo.com,bronze,39.96,DE,yes
Wesley Massa,wesley.massa@outlook.com,silver,99.96,NL,yes
Aurelio Aranda,aurelio.aranda@yahoo.com,iron,9.98,PA,yes
Michael Brown,michael.brown@gmail.com,iron,9.98,NZ,no
Joshua Esson,joshua.esson@gmail.com,iron,9.98,NZ,yes
Pauline Mace,pauline.mace@hotmail.com,bronze,19.98,FR,no
Martina Mastandrea,martina.mastandrea@yahoo.com,iron,9.98,IT,no
Efraín Prado,efrain.prado@yahoo.com,iron,9.98,PA,yes
Augustin Rousset,augustin.rousset@yahoo.com,bronze,19.98,FR,yes
Thérèse Camus,therese.camus@yahoo.com,iron,9.98,FR,yes
Irma Godoy,irma.godoy@yandex.com,iron,9.98,MX,yes
Charles Jackson,zetaone6098@yahoo.com,silver,99.96,CA,yes
Jacob Kane,jacob.kane@icloud.com,bronze,39.96,CA,yes
Jacinto Calleja,jacinto.calleja@icloud.com,bronze,19.98,GT,yes
Lynda Gardner,lynda.gardner@yahoo.com,iron,9.98,GB,yes
Ricarda Vila,ricarda.vila@yahoo.com,iron,9.98,ES,yes
Loes Schellekens,loes.schellekens@icloud.com,silver,49.98,NL,no
Anouk Colas,anouk.colas@yandex.com,iron,9.98,FR,no
Halina Bähr,halina.bahr@yahoo.com,iron,9.98,DE,yes
Ofelia Armengol,ofelia.armengol@protonmail.com,bronze,19.98,ES,yes
Joyce Odom,jodom5783@hotmail.com,gold,159.96,AU,no
Laure Perez,laure.perez@yandex.com,iron,9.98,FR,yes
Steven Davis,steven.davis@protonmail.com,bronze,19.98,NZ,no
Pompeo Giovine,pompeo.giovine@yahoo.com,silver,49.98,IT,yes
Mirella Weinhage,mirella.weinhage@icloud.com,silver,49.98,DE,yes
Nathalie Bigot,nathalie.bigot@icloud.com,bronze,19.98,FR,yes
Daniel Stone,daniel.stone@protonmail.com,iron,9.98,AU,yes
Duane Warren,duane.warren@gmail.com,silver,49.98,US,yes
Cristobal Zúñiga,cristobal.zuniga@protonmail.com,bronze,19.98,MX,yes
Morris Luboch,mluboch3790@hotmail.com,silver,99.96,NL,no
Brandy Weber,brandy.weber@icloud.com,bronze,39.96,AU,yes
Rosario Águila,rosario.aguila@gmail.com,iron,9.98,GT,yes
Matthias Koret,matthias.koret@hotmail.com,iron,9.98,NL,no
Michael Roach,michael.roach@yahoo.com,iron,9.98,CA,yes
Jacobo Fajardo,jacobo.fajardo@gmail.com,bronze,19.98,MX,no
Adela Lucas,adela.lucas@icloud.com,bronze,19.98,CR,yes
Leo Rogner,leo.rogner@icloud.com,silver,49.98,DE,yes
Carrie Pena,carrie.pena@icloud.com,bronze,19.98,CA,yes
Donato Moresi,donato.moresi@icloud.com,iron,9.98,IT,yes
Lucas van der Kint,lucas.van.der.kint@protonmail.com,bronze,19.98,NL,yes
Deborah Blake,deborah.blake@gmail.com,iron,9.98,NZ,no
Lucy Renard,lucy.renard@yahoo.com,bronze,19.98,FR,yes
Owen Watson,owen.watson@yahoo.com,iron,9.98,GB,yes
Robin Smits,robin.smits@yahoo.com,iron,9.98,NL,yes
Viridiana Magnani,viridiana.magnani@yahoo.com,bronze,19.98,IT,yes
Jean Deschamps,jean.deschamps@yandex.com,iron,9.98,FR,yes
Colette Gomez,colette.gomez@hotmail.com,gold,79.98,FR,yes
Vicente Atienza,vicente.atienza@gmail.com,iron,9.98,PA,yes
Nicola Todd,nicola.todd@yandex.com,iron,9.98,NZ,yes
Eleuterio Carrasco,eleuterio.carrasco@yandex.com,iron,9.98,ES,yes
Ofelia Venegas,ofelia.venegas@yahoo.com,iron,9.98,MX,yes
Niek Janssen,niek.janssen@hotmail.com,iron,9.98,NL,yes
Graciano Gual,graciano.gual@icloud.com,bronze,19.98,ES,yes
Clementina Prada,clementina.prada@gmail.com,iron,9.98,CR,yes
Tonino Cibin,tonino.cibin@yandex.com,iron,9.98,IT,no
Adam Tapp,adam.tapp@icloud.com,iron,9.98,NZ,yes
Chuy Pareja,chuy.pareja@icloud.com,iron,9.98,CR,yes
Thijn Brandt,thijn.brandt@yandex.com,iron,9.98,NL,yes
Fleur Verheuvel,fleur.verheuvel@hotmail.com,iron,9.98,NL,yes
Ricciotti Necci,ricciotti.necci@protonmail.com,bronze,19.98,IT,yes
William Elliott,william.elliott@icloud.com,bronze,19.98,NZ,yes
Heather Howell,heather.howell@hotmail.com,iron,9.98,GB,yes
Linda Reid,linda.reid@hotmail.com,iron,9.98,GB,yes
Ruperta Alonso,ruperta.alonso@icloud.com,iron,9.98,PA,yes
Gloria Pedrazzini,gpedrazzini8023@gmail.com,silver,99.96,IT,yes
William Perkins,wperkins215@hotmail.com,bronze,39.96,AU,yes
Federico Maderno,federico.maderno@icloud.com,iron,9.98,IT,yes
Porfirio Haro,porfirio.haro@protonmail.com,iron,9.98,CR,yes
Alwin Krebs,alwin.krebs@protonmail.com,iron,9.98,DE,no
Mark McIntosh,mark.mcintosh@yandex.com,iron,9.98,NZ,yes
Célina David,celina.david@icloud.com,iron,9.98,FR,yes
Kathleen Lawrence,kathleen.lawrence@hotmail.com,iron,9.98,AU,no
Patrick Robert,patrick.robert@gmail.com,iron,9.98,FR,yes
Ida Arnesen,ida.arnesen@icloud.com,bronze,39.96,NO,yes
Ricky Pearson,rpearson3621@gmail.com,bronze,39.96,GB,yes
Dominga Morán,dominga.moran@hotmail.com,bronze,39.96,ES,yes
Gert Wende,gert.wende@protonmail.com,iron,9.98,DE,yes
Costanzo Bernini,costanzo.bernini@protonmail.com,bronze,19.98,IT,yes
Adelasia Palmisano,adelasia.palmisano@gmail.com,iron,9.98,IT,yes
Ecrin Gerritsen,ecrin.gerritsen@yahoo.com,silver,49.98,NL,yes
Malcolm Robinson,malcolm.robinson@gmail.com,iron,9.98,GB,yes
Megan Vierdag,megan.vierdag@protonmail.com,bronze,19.98,NL,no
Sil Bruynzeels,sil.bruynzeels@yahoo.com,silver,49.98,NL,yes
Carl-Heinz Kuhl,carl-heinz.kuhl@gmail.com,bronze,19.98,DE,yes
Philippine Petitjean,philippine.petitjean@gmail.com,iron,9.98,FR,yes
Luce Lefebvre,luce.lefebvre@protonmail.com,bronze,19.98,FR,yes
Turid Haugen,thaugen9366@hotmail.com,bronze,39.96,NO,yes
Michael Hall,michael.hall@yandex.com,iron,9.98,CA,yes
Luuk Horrocks,luuk.horrocks@gmail.com,iron,9.98,NL,yes
Zacharie Moreno,zacharie.moreno@hotmail.com,iron,9.98,FR,yes
Luis Ángel Piña,luis.angel.pina@yahoo.com,bronze,19.98,CR,yes
Elizabeth Groote,elizabeth.groote@yahoo.com,iron,9.98,NL,yes
Costantino Berrè,costantino.berre@protonmail.com,bronze,19.98,IT,yes
Dan Mårtensson,dan.martensson@outlook.com,silver,99.96,SE,yes
Angélica Heras,angelica.heras@hotmail.com,silver,99.96,ES,yes
Joaquina Valderrama,joaquina.valderrama@yahoo.com,iron,9.98,PA,no
Corey Harper,corey.harper@gmail.com,bronze,19.98,CA,yes
Anika Miller,anika.miller@gmail.com,bronze,19.98,NZ,no
Sabina Prat,sabina.prat@yahoo.com,bronze,19.98,ES,yes
Suzanne Thompson,suzanne.thompson@yahoo.com,iron,9.98,GB,yes
Valentina Alegre,valentina.alegre@yahoo.com,iron,9.98,CR,yes
Marcio Gelabert,marcio.gelabert@icloud.com,iron,9.98,CR,yes
Tomás Sáenz,tomas.saenz@hotmail.com,iron,9.98,MX,yes
Uriel Osorio,uriel.osorio@hotmail.com,iron,9.98,MX,yes
Maike Hermighausen,maike.hermighausen@hotmail.com,iron,9.98,DE,yes
Mare David,mare.david@hotmail.com,silver,49.98,NL,yes
Dave Beekman,dave.beekman@yahoo.com,gold,159.96,NL,yes
Ibán Peral,lunarwave7129@gmail.com,gold,159.96,AR,no
André Hoarau,ahoarau9794@outlook.com,bronze,39.96,FR,yes
Valero Arnal,valero.arnal@protonmail.com,silver,49.98,PA,yes
Ilse Calderón,ilse.calderon@hotmail.com,bronze,19.98,MX,yes
Tatiana Petralli,tatiana.petralli@hotmail.com,silver,49.98,IT,no
Nico Hendriks,nico.hendriks@protonmail.com,iron,9.98,DE,yes
Roman Cicilia,roman.cicilia@protonmail.com,iron,9.98,IT,yes
Émilie Robert,emilie.robert@yandex.com,iron,9.98,FR,yes
Amy Carpenter,amy.carpenter@yandex.com,iron,9.98,NZ,yes
Milena Acerbi,milena.acerbi@protonmail.com,iron,9.98,IT,no
Claudia Pigafetta,claudia.pigafetta@outlook.com,bronze,39.96,IT,yes
María Dolores Arnaiz,mariadolores.arnaiz@hotmail.com,silver,99.96,AR,yes
Claudio Gangemi,cgangemi9115@icloud.com,bronze,39.96,IT,yes
Eckard Möchlichen,eckard.mochlichen@gmail.com,silver,49.98,DE,yes
Ashlee White,ashlee.white@protonmail.com,iron,9.98,AU,no
Jose Angel Chacón,jose.angel.chacon@yahoo.com,bronze,19.98,GT,yes
Manon Cohen,manon.cohen@hotmail.com,iron,9.98,FR,yes
Liliane Heinrich,liliane.heinrich@protonmail.com,iron,9.98,DE,yes
Haroldo Perales,haroldo.perales@yahoo.com,bronze,19.98,CR,yes
Elisa Coloma,elisa.coloma@icloud.com,iron,9.98,GT,yes
Francisca Mateu,francisca.mateu@yandex.com,iron,9.98,PA,no
Marcela Escobar,marcela.escobar@hotmail.com,iron,9.98,PA,yes
Cäcilia Wagenknecht,shadowfox8098@outlook.com,bronze,39.96,DE,yes
Raquel González,rgonzalez9245@gmail.com,bronze,39.96,MX,yes
Manola Esteban,manola.esteban@yahoo.com,iron,9.98,ES,yes
Françoise Turpin,francoise.turpin@icloud.com,bronze,19.98,FR,yes
Jacob van Nederlotharingen,jacob.van.nederlotharingen@gmail.com,iron,9.98,NL,no
Elisa Fittipaldi,elisa.fittipaldi@hotmail.com,iron,9.98,IT,yes
Anna Simpson,anna.simpson@icloud.com,iron,9.98,NZ,yes
Heliodoro Tello,heliodoro.tello@icloud.com,bronze,19.98,CR,no
Tom van Ginkel,tom.van.ginkel@protonmail.com,iron,9.98,NL,yes
Monique Potier,monique.potier@icloud.com,iron,9.98,FR,yes
Henri Hamon,henri.hamon@yahoo.com,iron,9.98,FR,yes
Jürgen Scheel,jurgen.scheel@protonmail.com,iron,9.98,DE,yes
Tami Smith,tsmith7789@outlook.com,bronze,39.96,DK,yes
Jesse Brumleve,jesse.brumleve@protonmail.com,bronze,19.98,NL,yes
Marcantonio Caccioppoli,marcantonio.caccioppoli@hotmail.com,iron,9.98,IT,no
Caitlin Burke,caitlin.burke@protonmail.com,iron,9.98,CA,yes
Marianela Samper,marianela.samper@icloud.com,iron,9.98,PA,yes
Costanzo Beffa,costanzo.beffa@gmail.com,bronze,19.98,IT,yes
Timoteo Mayo,timoteo.mayo@yahoo.com,iron,9.98,ES,no
Mark Gutierrez,mark.gutierrez@yandex.com,gold,79.98,AU,yes
Benoît Rocher,benoit.rocher@yahoo.com,silver,49.98,FR,yes
Kiki Appelman,kiki.appelman@hotmail.com,iron,9.98,NL,no
Josephine James,josephine.james@yandex.com,bronze,19.98,GB,yes
Madison Jones,madison.jones@outlook.com,bronze,39.96,DK,yes
Andrew Wilson,andrew.wilson@yahoo.com,bronze,39.96,AU,yes
Milagros Olmo,molmo4092@outlook.com,bronze,39.96,AR,no
Nina Fröhlich,nina.frohlich@hotmail.com,iron,9.98,DE,yes
Brent Stoffel,brent.stoffel@yahoo.com,iron,9.98,NL,yes
Alessio Catalano,alessio.catalano@yandex.com,iron,9.98,IT,yes
David Smith,david.smith@yandex.com,iron,9.98,NZ,yes
Zachary Woods,zachary.woods@protonmail.com,iron,9.98,CA,yes
Brian Fox,brian.fox@icloud.com,silver,49.98,CA,no
Grégoire Becker,gregoire.becker@yandex.com,bronze,19.98,FR,yes
Jacinto Macías,jacinto.macias@gmail.com,bronze,39.96,MX,yes
Anne Lemoine,anne.lemoine@icloud.com,silver,99.96,FR,yes
Todd White,todd.white@gmail.com,bronze,19.98,CA,yes
Nadia Montesano,nadia.montesano@yandex.com,iron,9.98,IT,yes
Tanya Kelly,tanya.kelly@protonmail.com,iron,9.98,NZ,yes
Marta Jurado,marta.jurado@hotmail.com,silver,49.98,CR,yes
Katja Dietz,katja.dietz@yandex.com,iron,9.98,DE,yes
Isabel Verda,isabel.verda@hotmail.com,iron,9.98,NL,no
Baudelio Peña,baudelio.pena@icloud.com,iron,9.98,CR,yes
Antonio Wohlgemut,antonio.wohlgemut@hotmail.com,iron,9.98,DE,yes
Daniel Rogers,daniel.rogers@protonmail.com,bronze,19.98,CA,no
Víctor Cervantes,victor.cervantes@yandex.com,bronze,19.98,MX,yes
Dennis Kelly,dennis.kelly@icloud.com,iron,9.98,GB,yes
Eutimio Clavero,eutimio.clavero@yandex.com,iron,9.98,ES,yes
Nicole Monnier,nicole.monnier@protonmail.com,iron,9.98,FR,yes
Elizabeth Guthrie,nightfalcon4769@gmail.com,bronze,39.96,NZ,yes
Amanda Hooper,amanda.hooper@yandex.com,bronze,19.98,NZ,yes
Véronique Gillet,veronique.gillet@hotmail.com,iron,9.98,FR,no
Isidora Acosta,isidora.acosta@gmail.com,iron,9.98,ES,yes
Daniel Montgomery,daniel.montgomery@gmail.com,silver,49.98,NZ,yes
Imran Doornhem,imran.doornhem@hotmail.com,bronze,19.98,NL,yes
Amy Verbeek,amy.verbeek@protonmail.com,iron,9.98,NL,yes
Joan Barranco,joan.barranco@hotmail.com,bronze,19.98,GT,no
Giancarlo Valentino,giancarlo.valentino@gmail.com,iron,9.98,IT,yes
Christopher Mayer,christopher.mayer@yandex.com,iron,9.98,CA,yes
Jason Adams,bluetiger6956@outlook.com,gold,119.97,NZ,yes
Alastair McCooey,amccooey7965@hotmail.com,silver,74.97,IE,yes
Stéphanie Briand,stephanie.briand@yahoo.com,iron,9.98,FR,yes
Hernán Palmer,hernan.palmer@protonmail.com,iron,9.98,CR,yes
Melania Piazzi,melania.piazzi@gmail.com,iron,9.98,IT,no
Anne-Kathrin Girschner,annekathrin.girschner@yahoo.com,bronze,29.97,DE,no
Nilda Domínguez,shadowfox8323@yahoo.com,silver,74.97,ES,no
Willie Ray,willie.ray@icloud.com,bronze,19.98,CA,yes
Jennifer Ruiz,jennifer.ruiz@yandex.com,iron,9.98,CA,yes
Kevin Persijn,kevin.persijn@gmail.com,iron,9.98,NL,yes
Bryan Osborne,bryan.osborne@yandex.com,iron,9.98,NZ,yes
Armando Giovine,armando.giovine@hotmail.com,bronze,19.98,IT,yes
Hardy Bähr,hardy.bahr@yahoo.com,iron,9.98,DE,no
Nina Vial,nina.vial@gmail.com,iron,9.98,NL,yes
Guiseppe Löffler,gloffler9332@gmail.com,bronze,29.97,DE,yes
José Eduardo Gallegos,jgallegos9011@gmail.com,bronze,29.97,MX,yes
Paul Cook,pcook7122@yahoo.com,bronze,29.97,IE,yes
Robert Johnson,robert.johnson@yahoo.com,silver,49.98,AU,yes
Armando Bueno,armando.bueno@yahoo.com,bronze,19.98,ES,yes
Enzio Fabrizi,enzio.fabrizi@gmail.com,iron,9.98,IT,yes
Durante Stradivari,durante.stradivari@yandex.com,silver,49.98,IT,yes
Sabina Aparicio,sabina.aparicio@icloud.com,bronze,19.98,CR,yes
Britta Stey,britta.stey@yandex.com,gold,79.98,DE,yes
María Cristina Zamora,maria.cristina.zamora@yahoo.com,iron,9.98,MX,yes
Liam Crampsie,lcrampsie9918@outlook.com,bronze,29.97,IE,yes
Edward Dennis,edennis3629@icloud.com,silver,74.97,US,no
Leonardo Rapisardi,lrapisardi3743@icloud.com,silver,74.97,IT,no
Andrew Martinez,shadowfox587@yahoo.com,silver,74.97,US,yes
Vito Rodrigo,vito.rodrigo@hotmail.com,iron,9.98,GT,yes
Friederike Ring,friederike.ring@yahoo.com,silver,49.98,DE,yes
Chus Rebollo,chus.rebollo@yandex.com,iron,9.98,PA,yes
Chema Barriga,chema.barriga@gmail.com,bronze,19.98,PA,no
Christophe Pichon,christophe.pichon@hotmail.com,bronze,19.98,FR,no
Ruby Caldwell,ruby.caldwell@protonmail.com,iron,9.98,NZ,yes
Federico Manolesso,federico.manolesso@protonmail.com,iron,9.98,IT,yes
Kathryn English,kathryn.english@protonmail.com,iron,9.98,US,yes
Marta Pinamonte,marta.pinamonte@protonmail.com,silver,49.98,IT,yes
Ingvar Mårtensson,ingvar.martensson@hotmail.com,gold,119.97,SE,yes
Andrea Bradley,andrea.bradley@yahoo.com,bronze,29.97,US,yes
Merel Laffray,merel.laffray@yandex.com,iron,9.98,NL,yes
Luciana Zito,luciana.zito@yahoo.com,bronze,19.98,IT,no
Jesusa Mendizábal,jesusa.mendizabal@yahoo.com,silver,49.98,CR,no
Shannon Turner,shannon.turner@yandex.com,gold,79.98,AU,no
Xaver Niemeier,xaver.niemeier@yahoo.com,iron,9.98,DE,yes
Eleanor Sanders,eleanor.sanders@gmail.com,silver,49.98,GB,yes
Senn Heijmen,senn.heijmen@icloud.com,iron,9.98,NL,yes
Linus Mans,linus.mans@protonmail.com,iron,9.98,DE,yes
Puk Leene,puk.leene@hotmail.com,iron,9.98,NL,yes
Leonardo Peranda,leonardo.peranda@yahoo.com,iron,9.98,IT,yes
Don Rodriguez,don.rodriguez@outlook.com,gold,119.97,AU,yes
Gabrielle Long,gabrielle.long@outlook.com,gold,119.97,US,yes
Matthew Gonzales,matthew.gonzales@gmail.com,silver,74.97,DK,yes
Donna Mitchell,donna.mitchell@protonmail.com,iron,9.98,NZ,yes
Ninthe Prins,ninthe.prins@yandex.com,iron,9.98,NL,yes
Luka Karz,luka.karz@protonmail.com,iron,9.98,DE,yes
Kristian Rädel,kristian.radel@protonmail.com,iron,9.98,DE,no
Anita Wolfe,anita.wolfe@gmail.com,gold,79.98,CA,yes
Billy Dodson,billy.dodson@yandex.com,bronze,19.98,US,yes
Lisandro Huertas,lisandro.huertas@gmail.com,iron,9.98,CR,yes
Adriana Escamilla,adriana.escamilla@gmail.com,bronze,19.98,MX,no
Odette Bouvier,odette.bouvier@icloud.com,iron,9.98,FR,no
Jeffrey Perez,jeffrey.perez@gmail.com,bronze,19.98,US,yes
Michael Wade,michael.wade@outlook.com,bronze,29.97,DK,no
Donna Small,donna.small@icloud.com,gold,119.97,DK,yes
Janet Bishop,janet.bishop@gmail.com,gold,119.97,US,no
Susan Anderson,sparkbyte5537@yahoo.com,bronze,29.97,AU,no
Cebrián Azcona,cazcona6490@icloud.com,silver,74.97,AR,no
Dean Wheeler,dean.wheeler@hotmail.com,bronze,19.98,GB,yes
Clímaco Salvà,climaco.salva@protonmail.com,iron,9.98,CR,yes
Pamela Carter,pamela.carter@protonmail.com,iron,9.98,GB,yes
Richard Chauvin,richard.chauvin@protonmail.com,silver,49.98,FR,yes
Yasmine Aarts,yasmine.aarts@yandex.com,iron,9.98,NL,yes
Achille Contarini,acontarini8930@gmail.com,bronze,29.97,IT,no
Margaret Ruiz,margaret.ruiz@protonmail.com,gold,79.98,FR,yes
Ramón Sanabria,ramon.sanabria@gmail.com,iron,9.98,CR,no
Dominga Caparrós,dominga.caparros@hotmail.com,iron,9.98,ES,yes
Joshua Thompson,joshua.thompson@protonmail.com,bronze,19.98,AU,yes
Uriel Magaña,uriel.magana@yahoo.com,iron,9.98,MX,yes
Julie Thomas,julie.thomas@protonmail.com,gold,79.98,AU,yes
Piermaria Boitani,piermaria.boitani@yahoo.com,iron,9.98,IT,yes
Luke van den Nieuwenhuijsen,luke.van.den.nieuwenhuijsen@protonmail.com,bronze,19.98,NL,no
Micha Luboch,micha.luboch@gmail.com,bronze,19.98,NL,yes
Orlando Moresi,orlando.moresi@yahoo.com,iron,9.98,IT,yes
Heriberto Espejo,heriberto.espejo@protonmail.com,iron,9.98,PA,yes
María José Valenzuela,maria.jose.valenzuela@protonmail.com,iron,9.98,ES,no
Stjepan Juncken,sparkbyte1639@yahoo.com,gold,119.97,DE,yes
Nedda Sabbatini,lunarwave3556@icloud.com,bronze,29.97,IT,yes
Richard Collins,richard.collins@gmail.com,silver,74.97,AU,yes
Yusuf Rose,yusuf.rose@yandex.com,iron,9.98,DE,yes
Soraya Abellán,soraya.abellan@yandex.com,iron,9.98,PA,yes
Ubaldo Rienzo,ubaldo.rienzo@icloud.com,gold,79.98,IT,yes
